row_key,question_scope,week_open_utc,pair,candidate_b_side,box_model,session_id,session_label,start_mode_id,start_status,start_side,start_timestamp_utc,trigger_basis,valid_geometry_basis,geometry_regime_m1,geometry_regime_adr_event,geometry_harvestable_candidate_m1,geometry_harvestable_candidate_adr_event,session_range_adr,pe_m1_1_session,pe_adr_event_1_session,entry_range_adr,adaptive_spacing_adr,required_extension_adr,session_mid_price,start_price,start_distance_from_mid_adr,start_delay_minutes_from_entry_start,relaxed_sweep_rejection_candidates,strict_sweep_rejection_displacement_candidates,candidate_b_alignment,david_alignment,david_state_at_start,david_raw_state_at_start,david_ma_at_start,david_rsi_at_start,sweep_timestamp_utc,rejection_timestamp_utc,displacement_timestamp_utc,sweep_depth_adr,displacement_body_adr,eod_flatten_timestamp_utc,eod_mfe_adr,eod_mae_adr,eod_mfe_quantum_units,eod_mfe_timestamp_utc,eod_mae_timestamp_utc,eod_close_pnl_adr,eod_hit_1q,eod_hit_2q,eod_hit_3q,next_day_flatten_timestamp_utc,next_day_mfe_adr,next_day_mae_adr,next_day_mfe_quantum_units,next_day_close_pnl_adr,next_day_hit_1q,next_day_hit_2q,next_day_hit_3q,full_available_mfe_adr,full_available_mae_adr,full_available_mfe_quantum_units,hold_until_profit_first_positive_timestamp_utc,hold_until_profit_first_1q_timestamp_utc,hold_until_profit_first_2q_timestamp_utc,hold_until_profit_first_3q_timestamp_utc,content_hash
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-25|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-25,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.076499,0.029332,0.103209,0.945573,0.3,0.3,0.61266,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BFA80F9D107D3CFDDEAAFB2BF3EA3945D70F7D4AC8DDE0D0C3CE64AF413EFB0B
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-25|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-25,NY,first_mean_extension_touch,found,SHORT,2022-01-25T15:47:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.076499,0.029332,0.103209,0.945573,0.3,0.3,0.61266,0.61392,0.315191,167,0,0,-1,-1,DOWN,UP,0.6126,53.162191,,,,,,2022-01-25T21:00:00.000Z,0.295795,0.344285,0.985983,2022-01-25T16:09:00.000Z,2022-01-25T19:58:00.000Z,-0.024245,false,false,false,2022-01-26T21:00:00.000Z,0.295795,0.724939,0.985983,-0.16002,false,false,false,1.234095,0.724939,4.11365,2022-01-25T15:48:00.000Z,2022-01-27T01:17:00.000Z,2022-01-27T03:22:00.000Z,2022-01-27T06:47:00.000Z,54F9C9AB54F26AF9A0923DB1AA7C3EE4091E4404B827EF84B486FF34A0B1FC85
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-25|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-25,NY,candidate_b_geometry_start,blocked_no_start,,,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.076499,0.029332,0.103209,0.945573,0.3,0.3,0.61266,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDA99D7012708765E5A2F140720CABF0E434F8FE8B25FB71CCF8EBF89A52DAD4
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-25|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-25,NY,david_contra_geometry_start,blocked_no_start,,,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.076499,0.029332,0.103209,0.945573,0.3,0.3,0.61266,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252CBCF8CCA30A9269A4F70B34B2DA936D135FF2FE5C68F70F54EAB152BA1E40
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-26|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-26,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.945573,0.035971,0.199541,0.96497,0.3,0.3,0.61339,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497E43B5C79A8A819FF4F1B78BCA04CECA3C07CE7AA3EBE36C8DA43D44CDC58D
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-26|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-26,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.945573,0.035971,0.199541,0.96497,0.3,0.3,0.61339,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B2D87CDE65C6124B3E2D7F08F829D67FACBF63CA9936E9A638F290C42CD652B7
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-26|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-26,ASIA_LONDON,first_mean_extension_touch,found,SHORT,2022-01-26T07:39:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.945573,0.035971,0.199541,0.96497,0.3,0.3,0.61339,0.61463,0.300644,459,0,0,-1,-1,DOWN,UP,0.613486,53.095855,,,,,,2022-01-26T21:00:00.000Z,0.261851,0.552797,0.872837,2022-01-26T20:25:00.000Z,2022-01-26T19:04:00.000Z,0.012122,false,false,false,2022-01-27T21:00:00.000Z,1.108017,0.552797,3.69339,0.516428,true,true,true,1.406237,0.552797,4.687457,2022-01-26T07:40:00.000Z,2022-01-27T01:03:00.000Z,2022-01-27T02:14:00.000Z,2022-01-27T03:42:00.000Z,DFB546AD02CECE7871856030F9EDEE0AD7ADC727D3CA3CA207C994ED3F2ADAD8
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-26|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-26,ASIA_LONDON,candidate_b_geometry_start,blocked_no_start,,,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.945573,0.035971,0.199541,0.96497,0.3,0.3,0.61339,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6F1A0BFA76AD2530B3F0C61DB8EED46E2001519FCCC21D367918E5F527F3E5D7
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-26|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-26,ASIA_LONDON,david_contra_geometry_start,blocked_no_start,,,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.945573,0.035971,0.199541,0.96497,0.3,0.3,0.61339,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83E7EAD537BE5DCC1651642C44DD5CD3440E4A2E7C6830CC6AC28B9880129F1A
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-26|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-26,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.96497,0.025234,0.099548,0.814648,0.3,0.3,0.61471,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80084C4711B80365733B1E2686074571A042645B54A429F0F515983768E2EC2B
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-26|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-26,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.96497,0.025234,0.099548,0.814648,0.3,0.3,0.61471,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70C1AB8D08C3061250A09F9998EE80DF5ABCD24825813D9BD36BB4F9ED3687E3
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-26|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-26,NY,first_mean_extension_touch,found,SHORT,2022-01-26T13:04:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.96497,0.025234,0.099548,0.814648,0.3,0.3,0.61471,0.61594,0.303068,4,0,0,-1,-1,DOWN,UP,0.614449,55.77253,,,,,,2022-01-26T21:00:00.000Z,0.579467,0.235181,1.931557,2022-01-26T20:25:00.000Z,2022-01-26T19:04:00.000Z,0.329738,true,false,false,2022-01-27T21:00:00.000Z,1.425633,0.235181,4.75211,0.834044,true,true,true,1.723853,0.235181,5.746177,2022-01-26T13:05:00.000Z,2022-01-26T14:13:00.000Z,2022-01-27T01:02:00.000Z,2022-01-27T01:57:00.000Z,8ABA9287143B7B7E5C0B4967503DECF93CE769264610582E1FF5F8AA4F51523C
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-26|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-26,NY,candidate_b_geometry_start,blocked_no_start,,,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.96497,0.025234,0.099548,0.814648,0.3,0.3,0.61471,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401B2388639E736FF987943BFDBA93DD1051BDB76B09BD60EB7ED79548B48D39
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-26|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-26,NY,david_contra_geometry_start,blocked_no_start,,,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.96497,0.025234,0.099548,0.814648,0.3,0.3,0.61471,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3F7DB4CBDEF646DC2E093B66758C254E27A21B93CB7DE9C347FFCE08883B484F
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-27|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-27,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.814648,0.004795,0.018779,1.464426,0.271549,0.271549,0.61523,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364A81454F5A2055BBFF598BD9E9C516BE19172F58F7A948BAF84FBE9A601376
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-27|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-27,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.814648,0.004795,0.018779,1.464426,0.271549,0.271549,0.61523,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8D16334E40DDD26A2A68CAAE1A8213B07E81E49272F0282D5D7B4E8B54288B17
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-27|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-27,ASIA_LONDON,first_mean_extension_touch,found,LONG,2022-01-27T00:49:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.814648,0.004795,0.018779,1.464426,0.271549,0.271549,0.61523,0.61398,0.303068,49,0,0,1,1,DOWN,DOWN,0.615017,49.763864,,,,,,2022-01-27T21:00:00.000Z,0.649778,0.950422,2.392857,2022-01-27T15:15:00.000Z,2022-01-27T06:57:00.000Z,-0.358833,true,true,false,2022-01-28T21:00:00.000Z,0.649778,1.248642,2.392857,-0.947998,true,true,false,0.649778,1.248642,2.392857,2022-01-27T00:52:00.000Z,2022-01-27T10:12:00.000Z,2022-01-27T13:57:00.000Z,,43F8119A113E414DDCE8677B6998CA71DEBF35CE63531819B4F23AE4BFFDDCFD
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-27|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-27,ASIA_LONDON,candidate_b_geometry_start,found,LONG,2022-01-27T00:49:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.814648,0.004795,0.018779,1.464426,0.271549,0.271549,0.61523,0.61398,0.303068,49,0,0,1,1,DOWN,DOWN,0.615017,49.763864,,,,,,2022-01-27T21:00:00.000Z,0.649778,0.950422,2.392857,2022-01-27T15:15:00.000Z,2022-01-27T06:57:00.000Z,-0.358833,true,true,false,2022-01-28T21:00:00.000Z,0.649778,1.248642,2.392857,-0.947998,true,true,false,0.649778,1.248642,2.392857,2022-01-27T00:52:00.000Z,2022-01-27T10:12:00.000Z,2022-01-27T13:57:00.000Z,,BD65C0D611CDC0577002426C5E09C5AEFB1C4FEAAD9BEE47D7343255EEC4FB07
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-27|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-27,ASIA_LONDON,david_contra_geometry_start,found,LONG,2022-01-27T00:49:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,0.814648,0.004795,0.018779,1.464426,0.271549,0.271549,0.61523,0.61398,0.303068,49,0,0,1,1,DOWN,DOWN,0.615017,49.763864,,,,,,2022-01-27T21:00:00.000Z,0.649778,0.950422,2.392857,2022-01-27T15:15:00.000Z,2022-01-27T06:57:00.000Z,-0.358833,true,true,false,2022-01-28T21:00:00.000Z,0.649778,1.248642,2.392857,-0.947998,true,true,false,0.649778,1.248642,2.392857,2022-01-27T00:52:00.000Z,2022-01-27T10:12:00.000Z,2022-01-27T13:57:00.000Z,,426E048AA436403172D318BC498AD94D321AFA9FA0E17459764BC54DAA4ECBD9
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-27|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-27,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.464426,0.07996,0.282708,1.202575,0.3,0.3,0.61308,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18125ED0775B0A9B19A50D9B230218832B2CEAD7F54D57E849FA841FE02FF8AA
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-27|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-27,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.464426,0.07996,0.282708,1.202575,0.3,0.3,0.61308,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0D58E2E7000C76E74F07069B24270D19205F0A5055C865361A7D7836E4836292
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-27|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-27,NY,first_mean_extension_touch,found,SHORT,2022-01-27T13:00:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.464426,0.07996,0.282708,1.202575,0.3,0.3,0.61308,0.61572,0.678873,0,0,0,-1,-1,DOWN,UP,0.613333,55.602312,,,,,,2022-01-27T21:00:00.000Z,0.974668,0.227907,3.248893,2022-01-27T19:55:00.000Z,2022-01-27T15:15:00.000Z,0.780704,true,true,true,2022-01-28T21:00:00.000Z,1.670513,0.227907,5.568377,1.369869,true,true,true,1.670513,0.227907,5.568377,2022-01-27T13:01:00.000Z,2022-01-27T15:55:00.000Z,2022-01-27T17:36:00.000Z,2022-01-27T19:33:00.000Z,58076935EFA84F57F8F43E265FFAC53C3DDC12CB8643DFFADDB3A7B35243E878
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-27|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-27,NY,candidate_b_geometry_start,found,LONG,2022-01-27T19:49:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.464426,0.07996,0.282708,1.202575,0.3,0.3,0.61308,0.61184,0.300644,409,0,0,1,1,DOWN,DOWN,0.614291,45.761301,,,,,,2022-01-27T21:00:00.000Z,0.281247,0.033944,0.93749,2022-01-27T20:47:00.000Z,2022-01-27T19:55:00.000Z,0.16002,false,false,false,2022-01-28T21:00:00.000Z,0.509155,0.729789,1.697183,-0.429145,true,false,false,0.509155,0.729789,1.697183,2022-01-27T19:50:00.000Z,2022-01-27T22:07:00.000Z,,,1DF4094FC29971E745AEC670EFEB082A42EB517C4DA48E03868DCF563D42EA06
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-27|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-27,NY,david_contra_geometry_start,found,LONG,2022-01-27T19:49:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.464426,0.07996,0.282708,1.202575,0.3,0.3,0.61308,0.61184,0.300644,409,0,0,1,1,DOWN,DOWN,0.614291,45.761301,,,,,,2022-01-27T21:00:00.000Z,0.281247,0.033944,0.93749,2022-01-27T20:47:00.000Z,2022-01-27T19:55:00.000Z,0.16002,false,false,false,2022-01-28T21:00:00.000Z,0.509155,0.729789,1.697183,-0.429145,true,false,false,0.509155,0.729789,1.697183,2022-01-27T19:50:00.000Z,2022-01-27T22:07:00.000Z,,,AE7A2D450D8B6F38313FB56E02A2A6D49205AD6DAF6321C56D585FA3156B0B66
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-28|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-28,ASIA_LONDON,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.202575,0.060455,0.236772,1.047405,0.3,0.3,0.61418,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3B831F79FE9C995E71AD29BAB025E9623BF3FE4513EBB4875A55E4C6B673B00F
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-28|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-28,ASIA_LONDON,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.202575,0.060455,0.236772,1.047405,0.3,0.3,0.61418,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E31EACF2DC4E4CC576A4B9F7139F06CD373D5CB8366EB6F831633BDEAAA07D37
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-28|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-28,ASIA_LONDON,first_mean_extension_touch,found,LONG,2022-01-28T00:01:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.202575,0.060455,0.236772,1.047405,0.3,0.3,0.61418,0.61298,0.305493,1,0,0,1,1,DOWN,DOWN,0.613969,48.141897,,,,,,2022-01-28T21:00:00.000Z,0.041218,1.006187,0.137393,2022-01-28T01:30:00.000Z,2022-01-28T10:40:00.000Z,-0.705543,false,false,false,2022-01-29T21:00:00.000Z,0.041218,1.006187,0.137393,-0.705543,false,false,false,0.041218,1.006187,0.137393,2022-01-28T00:02:00.000Z,,,,279F9A69D1C547F10976BA2C7B10F02CF7B438ACF56108BF8C7BD26BE8967ECB
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-28|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-28,ASIA_LONDON,candidate_b_geometry_start,found,LONG,2022-01-28T00:01:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.202575,0.060455,0.236772,1.047405,0.3,0.3,0.61418,0.61298,0.305493,1,0,0,1,1,DOWN,DOWN,0.613969,48.141897,,,,,,2022-01-28T21:00:00.000Z,0.041218,1.006187,0.137393,2022-01-28T01:30:00.000Z,2022-01-28T10:40:00.000Z,-0.705543,false,false,false,2022-01-29T21:00:00.000Z,0.041218,1.006187,0.137393,-0.705543,false,false,false,0.041218,1.006187,0.137393,2022-01-28T00:02:00.000Z,,,,20384C220EFF13584A9A90F753F68A18AD078068E5A419632A741680C317BF33
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|asia_london|2022-01-28|david_contra_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,asia_london|2022-01-28,ASIA_LONDON,david_contra_geometry_start,found,LONG,2022-01-28T00:01:00.000Z,david_contra_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.202575,0.060455,0.236772,1.047405,0.3,0.3,0.61418,0.61298,0.305493,1,0,0,1,1,DOWN,DOWN,0.613969,48.141897,,,,,,2022-01-28T21:00:00.000Z,0.041218,1.006187,0.137393,2022-01-28T01:30:00.000Z,2022-01-28T10:40:00.000Z,-0.705543,false,false,false,2022-01-29T21:00:00.000Z,0.041218,1.006187,0.137393,-0.705543,false,false,false,0.041218,1.006187,0.137393,2022-01-28T00:02:00.000Z,,,,CE0E6226EAFC92E19631CABB85D15CBF59A6205D78EA7504DE7A46E1BD5F9155
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-28|strict_sweep_rejection_displacement,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-28,NY,strict_sweep_rejection_displacement,blocked_no_start,,,strict_katarakti,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.047405,0.022339,0.048985,0.475211,0.3,0.3,0.61099,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30951788870E8A52103CC0C7C170B5DA0079A7E07641F3757465633FF8D7F74E
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-28|relaxed_sweep_rejection,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-28,NY,relaxed_sweep_rejection,blocked_no_start,,,sweep_rejection,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.047405,0.022339,0.048985,0.475211,0.3,0.3,0.61099,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36CD6667541CB889DB04D5B68E53A98BB0793180060392C5CFA109F6D316C536
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-28|first_mean_extension_touch,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-28,NY,first_mean_extension_touch,found,LONG,2022-01-28T13:00:00.000Z,session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.047405,0.022339,0.048985,0.475211,0.3,0.3,0.61099,0.60956,0.361258,0,0,0,1,1,DOWN,DOWN,0.611633,42.530851,,,,,,2022-01-28T21:00:00.000Z,0.392777,0.082434,1.309257,2022-01-28T14:30:00.000Z,2022-01-28T13:26:00.000Z,0.123652,true,false,false,2022-01-29T21:00:00.000Z,0.392777,0.082434,1.309257,0.123652,true,false,false,0.392777,0.082434,1.309257,2022-01-28T13:01:00.000Z,2022-01-28T13:37:00.000Z,,,D4CA2317874B549C9A1F61F643E3E1BA5A783A598E6C143FF5922CD5D12CCB8E
2022-01-24T00:00:00.000Z|NZDCHF|archived_utc|ny|2022-01-28|candidate_b_geometry_start,start_mode_inside_valid_geometry,2022-01-24T00:00:00.000Z,NZDCHF,LONG,archived_utc,ny|2022-01-28,NY,candidate_b_geometry_start,found,LONG,2022-01-28T13:00:00.000Z,candidate_b_session_mid_extension,adr_event_harvestable_chop_candidate,harvestable_chop_candidate,harvestable_chop_candidate,true,true,1.047405,0.022339,0.048985,0.475211,0.3,0.3,0.61099,0.60956,0.361258,0,0,0,1,1,DOWN,DOWN,0.611633,42.530851,,,,,,2022-01-28T21:00:00.000Z,0.392777,0.082434,1.309257,2022-01-28T14:30:00.000Z,2022-01-28T13:26:00.000Z,0.123652,true,false,false,2022-01-29T21:00:00.000Z,0.392777,0.082434,1.309257,0.123652,true,false,false,0.392777,0.082434,1.309257,2022-01-28T13:01:00.000Z,2022-01-28T13:37:00.000Z,,,28756AF0E4ACD55D17C085FD49E73C3AEA8D3D83730AE826B208A16AC23DEC84
